GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
23616	0.999925	2.62e-01	0.3413	1.1206687	0.3824608	1273.05	SH3BP1	SH3 domain binding protein 1
101927051	0.999925	3.17e-01	0.3148	1.0003323	0.31487735	300.84	PDXP-DT	PDXP divergent transcript
57026	0.999925	4.87e-01	0.3387	-0.6944427	-0.23520697	148.73	PDXP	pyridoxal phosphatase
3956	0.999925	8.03e-01	0.175	-0.2499927	-0.04374506	3681.18	LGALS1	galectin 1
79159	0.999925	4.82e-01	0.2445	-0.7038403	-0.17211051	185	NOL12	nucleolar protein 12
11078	0.999925	3.55e-01	0.2149	0.9252964	0.19881354	557.65	TRIOBP	TRIO and F-actin binding protein
3005	0.999925	4.87e-01	0.2233	-0.6958471	-0.15537564	4740.45	H1-0	H1.0 linker histone
23464	0.999925	4.12e-01	0.4011	0.8199493	0.32884571	97.21	GCAT	glycine C-acetyltransferase
129138	0.999925	8.65e-01	0.1986	-0.1695353	-0.03366518	137.42	ANKRD54	ankyrin repeat domain 54
51386	0.999925	6.29e-01	0.1836	-0.4824563	-0.08856071	6681.83	EIF3L	eukaryotic translation initiation factor 3 subunit L
85377	0.999925	9.84e-01	0.4278	-0.0206773	-0.00884664	871.62	MICALL1	MICAL like 1
84645	0.999925	5.81e-01	0.4047	0.5512423	0.22310899	116.1	C22orf23	chromosome 22 open reading frame 23
5435	0.999925	3.33e-01	0.2508	-0.9684098	-0.24285623	540.51	POLR2F	RNA polymerase II, I and III subunit F
9463	0.999925	4.64e-01	0.2451	-0.731634	-0.17935895	122.09	PICK1	protein interacting with PRKCA 1
80115	0.999925	7.37e-01	0.4378	0.3363812	0.14727474	35.53	BAIAP2L2	BAR/IMD domain containing adaptor protein 2 like 2
8398	0.999925	2.34e-01	0.4212	1.1902482	0.50132737	71.96	PLA2G6	phospholipase A2 group VI
23764	0.999925	9.79e-03	0.2602	2.5833056	0.67216918	82.39	MAFF	MAF bZIP transcription factor F
25829	0.999925	2.07e-01	0.2776	1.2625371	0.35050633	1026.85	TMEM184B	transmembrane protein 184B
102800317	0.999925	1.44e-01	0.3057	1.4619425	0.44687141	348.13	TPTEP2-CSNK1E	TPTEP2-CSNK1E readthrough
1454	0.999925	1.50e-01	0.3154	1.4411454	0.45451652	316.22	CSNK1E	casein kinase 1 epsilon
400927	0.999925	3.34e-01	0.3918	0.9668248	0.37878089	31.91	TPTEP2	TPTE pseudogene 2
11015	0.999925	8.94e-01	0.6004	-0.1330533	-0.07988039	169.34	KDELR3	KDEL endoplasmic reticulum protein retention receptor 3
10521	0.999925	6.94e-01	0.1366	-0.3932635	-0.05373269	3444.36	DDX17	DEAD-box helicase 17
11144	0.999925	6.68e-01	0.9006	-0.4283874	-0.38582187	41.86	DMC1	DNA meiotic recombinase 1
25776	0.999925	8.84e-01	0.2082	-0.1456529	-0.03032924	155.13	CBY1	chibby family member 1, beta catenin antagonist
56993	0.999925	5.29e-01	0.2144	-0.6290246	-0.13483321	902.42	TOMM22	translocase of outer mitochondrial membrane 22
9929	0.999925	6.51e-01	0.1232	-0.4529564	-0.05581359	1129.3	JOSD1	Josephin domain containing 1
9567	0.999925	3.23e-02	0.3217	2.1409758	0.68871732	505.37	GTPBP1	GTP binding protein 1
25777	0.999925	3.43e-01	0.3202	0.9479572	0.30357679	262.13	SUN2	Sad1 and UNC84 domain containing 2
10126	0.999925	3.54e-01	0.3689	0.926448	0.3417637	213.23	DNAL4	dynein axonemal light chain 4
23467	0.999925	2.95e-01	0.3922	1.0478311	0.41095167	21.17	NPTXR	neuronal pentraxin receptor
23466	0.999925	5.53e-01	0.2662	0.5926137	0.15776894	491.93	CBX6	chromobox 6
27350	0.999925	3.72e-01	0.1608	0.8933652	0.14362879	1014.18	APOBEC3C	apolipoprotein B mRNA editing enzyme catalytic subunit 3C
200316	0.999925	1.23e-01	0.2546	1.5415125	0.39245595	1269.26	APOBEC3F	apolipoprotein B mRNA editing enzyme catalytic subunit 3F
140564	0.999925	2.56e-01	0.4209	1.1362169	0.47826463	20.97	APOBEC3D	apolipoprotein B mRNA editing enzyme catalytic subunit 3D
23492	0.999925	4.15e-01	0.627	0.8156482	0.51141253	82.48	CBX7	chromobox 7
5155	0.999925	4.70e-01	0.4682	0.7222639	0.33816797	68.01	PDGFB	platelet derived growth factor subunit B
6122	0.999925	8.57e-01	0.1742	0.1796843	0.03130414	20897.89	RPL3	ribosomal protein L3
9145	0.999925	9.97e-01	2.4274	0.0039069	0.00948353	47.94	SYNGR1	synaptogyrin 1
10454	0.999925	1.73e-01	0.3076	1.3628897	0.41926829	202.22	TAB1	TGF-beta activated kinase 1 (MAP3K7) binding protein 1
54471	0.999925	1.87e-01	0.1497	1.3190064	0.19749313	400.04	MIEF1	mitochondrial elongation factor 1
468	0.999925	5.91e-01	0.316	0.5380164	0.17003965	7842.63	ATF4	activating transcription factor 4
91582	0.999925	4.15e-01	0.159	-0.8143613	-0.12948411	422.58	RPS19BP1	ribosomal protein S19 binding protein 1
113828	0.999925	2.99e-01	0.6605	-1.0385487	-0.68591505	506.1	FAM83F	family with sequence similarity 83 member F
23112	0.999925	8.74e-01	0.2757	0.1583214	0.04364364	513.2	TNRC6B	trinucleotide repeat containing adaptor 6B
158	0.999925	7.57e-01	0.3298	-0.3089457	-0.10189444	901.07	ADSL	adenylosuccinate lyase
27352	0.999925	4.33e-01	0.3483	0.7839852	0.27304405	310.02	SGSM3	small G protein signaling modulator 3
57591	0.999925	4.10e-01	0.32	0.8247417	0.26391042	345.41	MRTFA	myocardin related transcription factor A
10478	0.999925	5.37e-01	0.2599	-0.6177111	-0.16052909	341.71	SLC25A17	solute carrier family 25 member 17
6767	0.999925	8.83e-01	0.2889	-0.1475679	-0.04263733	4763.55	ST13	ST13 Hsp70 interacting protein
63929	0.999925	7.98e-01	0.162	-0.2560368	-0.04147107	1051.33	XPNPEP3	X-prolyl aminopeptidase 3
150353	0.999925	8.49e-01	0.4196	0.1900642	0.07975422	27.17	DNAJB7	DnaJ heat shock protein family (Hsp40) member B7
9978	0.999925	4.67e-01	0.2466	-0.7272404	-0.17930993	1137.46	RBX1	ring-box 1
2033	0.999925	7.32e-01	0.5536	0.3424749	0.18958077	821.64	EP300	E1A binding protein p300
101927279	0.999925	6.94e-01	0.4718	-0.3929099	-0.18536901	27.71	EP300-AS1	EP300 antisense RNA 1
83746	0.999925	7.22e-01	0.3028	0.3557699	0.1077238	252.15	L3MBTL2	L3MBTL histone methyl-lysine binding protein 2
150356	0.999925	9.16e-01	0.4208	-0.105247	-0.04429102	18.55	CHADL	chondroadherin like
5905	0.999925	8.57e-01	0.2283	-0.1800459	-0.04109684	923.14	RANGAP1	Ran GTPase activating protein 1
23264	0.999925	2.01e-01	0.3057	1.2789878	0.39101397	738.19	ZC3H7B	zinc finger CCCH-type containing 7B
7008	0.999925	3.08e-01	0.4349	1.0189482	0.44318966	405.82	TEF	TEF transcription factor, PAR bZIP family member
10766	0.999925	2.58e-01	0.2578	1.1318376	0.2918199	882.79	TOB2	transducer of ERBB2, 2
84844	0.999925	2.79e-01	0.1982	-1.0815089	-0.21438678	446.88	PHF5A	PHD finger protein 5A
50	0.999925	3.21e-01	0.2208	0.9923677	0.21909452	1220.28	ACO2	aconitase 2
171568	0.999925	5.24e-01	0.2532	0.6366808	0.16122485	790.87	POLR3H	RNA polymerase III subunit H
5372	0.999925	3.84e-01	0.3339	0.8704921	0.29061652	289.19	PMM1	phosphomannomutase 1
27351	0.999925	7.30e-01	0.2598	0.3449019	0.0896114	649.43	DESI1	desumoylating isopeptidase 1
2547	0.999925	5.59e-01	0.2254	-0.5841658	-0.1316839	6672.31	XRCC6	X-ray repair cross complementing 6
4809	0.999925	9.93e-01	0.2376	-0.0092373	-0.00219474	2253.24	SNU13	small nuclear ribonucleoprotein 13
79640	0.999925	9.92e-01	0.4504	-0.0094908	-0.00427488	62.38	C22orf46P	CTA-216E10.6
79879	0.999925	9.38e-01	0.2166	-0.0772571	-0.0167315	205.25	CCDC134	coiled-coil domain containing 134
112637020	0.999925	7.49e-01	0.2885	0.3195889	0.0921945	49.01	SREBF2-AS1	SREBF2 antisense RNA 1
6721	0.999925	5.27e-01	0.3857	0.6323431	0.24392319	2542.99	SREBF2	sterol regulatory element binding transcription factor 2
440829	0.999925	3.90e-01	0.3948	0.860006	0.33951583	410.92	SHISA8	shisa family member 8
79019	0.999925	8.36e-01	0.4295	0.2069783	0.08889751	237.59	CENPM	centromere protein M
164684	0.999925	7.08e-01	0.3987	0.3744211	0.14927553	64.42	WBP2NL	WBP2 N-terminal like
4668	0.999925	5.74e-01	0.3232	0.5614936	0.18149987	367	NAGA	alpha-N-acetylgalactosaminidase
91689	0.999925	1.08e-01	0.1804	-1.6065469	-0.28979653	371.31	SMDT1	single-pass membrane protein with aspartate rich tail 1
4700	0.999925	8.43e-02	0.2386	-1.7260309	-0.41189621	1045.35	NDUFA6	NADH:ubiquinone oxidoreductase subunit A6
6942	0.999925	2.20e-01	0.1451	1.2274399	0.17812291	1059.77	TCF20	transcription factor 20
27341	0.999925	3.95e-01	0.2283	0.8498931	0.19401609	614.84	RRP7A	ribosomal RNA processing 7 homolog A
91695	0.999925	2.12e-01	0.4056	1.2486129	0.50646185	28.3	RRP7BP	ribosomal RNA processing 7 homolog B, pseudogene
84271	0.999925	3.08e-01	0.1525	1.0200464	0.15552512	901.84	POLDIP3	DNA polymerase delta interacting protein 3
1727	0.999925	2.33e-01	0.3685	1.1938203	0.43996015	1970.14	CYB5R3	cytochrome b5 reductase 3
53947	0.999925	2.32e-01	0.8628	1.1944036	1.03051276	51.56	A4GALT	alpha 1,4-galactosyltransferase (P blood group)
26286	0.999925	5.48e-01	0.5302	0.6002251	0.31821609	471.57	ARFGAP3	ADP ribosylation factor GTPase activating protein 3
11252	0.999925	7.57e-01	0.0978	0.3099756	0.03031078	856.36	PACSIN2	protein kinase C and casein kinase substrate in neurons 2
25809	0.999925	1.25e-01	0.3285	1.5335766	0.50372325	43.64	TTLL1	TTL family tubulin polyglutamylase complex subunit L1
638	0.999925	3.74e-02	0.1532	2.0809399	0.31875528	329.21	BIK	BCL2 interacting killer
27349	0.999925	8.47e-01	0.2029	0.1931623	0.03919577	330.56	MCAT	malonyl-CoA-acyl carrier protein transacylase
706	0.999925	8.09e-01	0.2839	-0.2413039	-0.06850542	885.07	TSPO	translocator protein
23170	0.999925	3.21e-01	0.3173	0.9914174	0.31458717	1415.07	TTLL12	tubulin tyrosine ligase like 12
758	0.999925	7.57e-01	2.0137	-0.3098334	-0.62392414	74.33	MPPED1	metallophosphoesterase domain containing 1
80339	0.999925	9.57e-01	1.0433	0.0536256	0.05594595	35.83	PNPLA3	patatin like phospholipase domain containing 3
25813	0.999925	4.60e-01	0.1914	-0.7388766	-0.14145258	773.89	SAMM50	SAMM50 sorting and assembly machinery component
29780	0.999925	8.88e-01	1.2837	0.1409478	0.1809361	365.18	PARVB	parvin beta
84247	0.999925	9.83e-01	0.2018	0.0217092	0.00438113	175.01	RTL6	retrotransposon Gag like 6
55615	0.999925	5.82e-01	0.3961	0.5498433	0.21778055	73.17	PRR5	proline rich 5
553158	0.999925	2.99e-01	0.2561	1.0388881	0.26601439	220.4	PRR5-ARHGAP8	PRR5-ARHGAP8 readthrough
23779	0.999925	2.81e-01	0.2578	1.0787365	0.27812569	216.74	ARHGAP8	Rho GTPase activating protein 8
100506714	0.999925	2.69e-01	0.164	-1.1049097	-0.18123967	156.32	NUP50-DT	NUP50 divergent transcript
10762	0.999925	3.35e-01	0.2472	-0.9640284	-0.23833503	1117.2	NUP50	nucleoporin 50
23313	0.999925	2.20e-01	0.3265	1.22696	0.40062832	1117.78	KIAA0930	KIAA0930
55007	0.999925	2.39e-01	0.2514	1.1773928	0.29597832	221.83	FAM118A	family with sequence similarity 118 member A
26150	0.999925	9.70e-01	0.2026	-0.0369936	-0.00749376	67.26	RIBC2	RIB43A domain with coiled-coils 2
2192	0.999925	1.65e-01	0.3722	1.3873648	0.51639979	1451.45	FBLN1	fibulin 1
25814	0.999925	7.24e-01	0.333	0.3537034	0.11778611	2675.34	ATXN10	ataxin 10
7477	0.999925	8.86e-01	0.5635	-0.1429314	-0.08054585	188.83	WNT7B	Wnt family member 7B
100271722	0.999925	8.37e-01	0.6039	0.205409	0.1240394	40.24	LINC00899	long intergenic non-protein coding RNA 899
150381	0.999925	6.08e-02	0.2782	-1.8746822	-0.52158168	85.91	PRR34-AS1	PRR34 antisense RNA 1
5465	0.999925	2.45e-01	0.3153	1.1613916	0.36617512	644.62	PPARA	peroxisome proliferator activated receptor alpha
150383	0.999925	6.16e-01	0.3064	0.5014433	0.15366185	65.14	CDPF1	cysteine rich DPF motif domain containing 1
55020	0.999925	7.36e-01	0.1835	0.3370634	0.06184252	138.08	TTC38	tetratricopeptide repeat domain 38
51512	0.999925	6.73e-01	0.2006	-0.4222695	-0.08471355	914.68	GTSE1	G2 and S-phase expressed 1
55687	0.999925	2.86e-01	0.2078	-1.0659842	-0.2215122	82.05	TRMU	tRNA mitochondrial 2-thiouridylase
9620	0.999925	5.39e-01	0.2832	0.613705	0.1738154	957	CELSR1	cadherin EGF LAG seven-pass G-type receptor 1
23151	0.999925	5.00e-01	0.263	-0.6745199	-0.17740908	282.14	GRAMD4	GRAM domain containing 4
25771	0.999925	5.55e-01	0.2432	0.590365	0.14358191	560.12	TBC1D22A	TBC1 domain family member 22A
23774	0.999925	2.66e-01	0.1324	1.1121966	0.14725724	230.56	BRD1	bromodomain containing 1
9889	0.999925	5.45e-01	0.221	0.60468	0.1336122	479.36	ZBED4	zinc finger BED-type containing 4
79087	0.999925	1.82e-01	0.3082	1.3342425	0.41119265	183.67	ALG12	ALG12 alpha-1,6-mannosyltransferase
79174	0.999925	2.37e-01	0.1843	-1.1821313	-0.21782104	130.87	CRELD2	cysteine rich with EGF like domains 2
415116	0.999925	4.43e-01	0.5317	0.7668072	0.40770615	216	PIM3	Pim-3 proto-oncogene, serine/threonine kinase
80305	0.999925	2.57e-01	0.3119	1.1345235	0.35386631	265.53	TRABD	TraB domain containing
83642	0.999925	8.86e-01	0.3516	0.1433507	0.05040564	141.05	SELENOO	selenoprotein O
105373095	0.999925	7.27e-01	0.2466	0.3491964	0.08610365	68.25	SELENOO-AS1	SELENOO antisense RNA 1
85378	0.999925	4.39e-01	0.2299	-0.7743224	-0.17803923	73.64	TUBGCP6	tubulin gamma complex associated protein 6
83933	0.999925	2.22e-01	0.3609	1.2220257	0.441065	90.14	HDAC10	histone deacetylase 10
6300	0.999925	4.56e-01	0.2153	0.7452571	0.16045482	91.45	MAPK12	mitogen-activated protein kinase 12
23654	0.999925	4.81e-01	0.275	0.7053129	0.19396723	2263.09	PLXNB2	plexin B2
414918	0.999925	2.21e-01	0.3298	1.2243406	0.40381901	61.55	DENND6B	DENN domain containing 6B
9701	0.999925	7.92e-01	0.1983	-0.2636789	-0.05229885	246.49	PPP6R2	protein phosphatase 6 regulatory subunit 2
6305	0.999925	4.43e-01	0.2914	0.7666075	0.22339584	364.86	SBF1	SET binding factor 1
91289	0.999925	2.93e-01	0.3381	1.0505576	0.35524474	451.85	LMF2	lipase maturation factor 2
29781	0.999925	8.21e-01	0.2363	-0.2257705	-0.05335362	428.2	NCAPH2	non-SMC condensin II complex subunit H2
9997	0.999925	7.97e-01	0.2629	0.2571514	0.06761452	138.2	SCO2	synthesis of cytochrome C oxidase 2
386593	0.999925	7.10e-01	0.2282	-0.3715864	-0.0848101	124.91	CHKB-CPT1B	CHKB-CPT1B readthrough (NMD candidate)
1375	0.999925	7.33e-01	0.2593	-0.3413728	-0.08850163	48.65	CPT1B	carnitine palmitoyltransferase 1B
1120	0.999925	7.88e-01	0.2555	-0.2683807	-0.06858454	79.61	CHKB	choline kinase beta
410	0.999925	7.18e-02	0.3692	1.8005994	0.66483885	92.61	ARSA	arylsulfatase A
284942	0.999925	9.39e-01	0.2486	-0.0770091	-0.01914826	90.42	RPL23AP82	ribosomal protein L23a pseudogene 82
11158	0.999925	3.52e-01	0.1907	0.9300898	0.17740886	341.13	RABL2B	RAB, member of RAS oncogene family like 2B
107987392	0.999925	3.54e-01	0.6037	0.9259673	0.55898819	19.57	LOC107987392	uncharacterized LOC107987392
109864271	0.999925	8.86e-01	0.4164	-0.1435905	-0.05979707	65092.77	RNA45SN4	RNA, 45S pre-ribosomal N4
109864273	0.999925	8.95e-01	0.4301	-0.1317479	-0.05666752	56880.72	RNA18SN4	RNA, 18S pre-ribosomal N4
109864274	0.999925	8.90e-01	0.4741	0.1381435	0.06549068	45.06	RNA5-8SN4	RNA, 5.8S ribosomal N4
109864272	0.999925	8.10e-01	0.3456	-0.2399368	-0.08291494	8157.47	RNA28SN4	RNA, 28S ribosomal N4
105379549	0.999925	5.74e-01	0.5916	0.5617763	0.33234895	22.23	LOC105379549	uncharacterized LOC105379549
102724770	0.999925	5.98e-01	0.4545	0.5269864	0.23950642	27.57	LOC102724770	replaced by ID 8214
102724788	0.999925	7.78e-01	0.6538	-0.2814906	-0.18405049	78.85	LOC102724788	replaced by ID 5625
55344	0.999925	5.66e-01	0.3105	0.5733431	0.17803327	156.49	PLCXD1	phosphatidylinositol specific phospholipase C X domain containing 1
8225	0.999925	6.53e-01	0.4138	0.4497617	0.18609098	121.44	GTPBP6	GTP binding protein 6 (putative)
28227	0.999925	7.95e-01	0.3703	0.2593518	0.09605095	94.24	PPP2R3B	protein phosphatase 2 regulatory subunit B''beta
293	0.999925	4.46e-01	0.3934	0.7618601	0.29970678	4326.72	SLC25A6	solute carrier family 25 member 6
8623	0.999925	4.42e-01	0.7343	0.7694453	0.56496876	64.61	ASMTL	acetylserotonin O-methyltransferase like
8227	0.999925	5.26e-01	0.3343	-0.6344771	-0.21211967	79.27	AKAP17A	A-kinase anchoring protein 17A
207063	0.999925	9.64e-01	0.1488	-0.0452312	-0.00673128	106.35	DHRSX	dehydrogenase/reductase X-linked
9189	0.999925	4.17e-01	0.307	0.8109741	0.24899735	100.96	ZBED1	zinc finger BED-type containing 1
101928092	0.999925	1.99e-01	0.4387	1.285275	0.56389119	23.98	LOC101928092	uncharacterized LOC101928092
401577	0.999925	3.53e-01	0.1829	0.9286434	0.16984523	63	CD99P1	CD99 molecule pseudogene 1
4267	0.999925	1.43e-01	0.2674	1.465314	0.39178235	764.76	CD99	CD99 molecule (Xg blood group)
7499	0.999925	7.48e-01	0.5034	0.320848	0.16150648	45.35	XG	Xg glycoprotein (Xg blood group)
414	0.999925	7.57e-01	1.8072	0.3089636	0.55834981	52.84	ARSD	arylsulfatase D
25878	0.999925	9.44e-01	1.7827	-0.0698469	-0.12451793	1405.42	MXRA5	matrix remodeling associated 5
5613	0.999925	1.29e-01	0.181	1.5184618	0.27482164	133.69	PRKX	protein kinase cAMP-dependent X-linked catalytic subunit
389906	0.999925	6.25e-01	0.274	0.4887869	0.13393961	93.34	LOC389906	zinc finger protein 839 pseudogene
101930105	0.999925	9.51e-01	0.2212	0.0620702	0.01372804	118.15	FAM239A	zinc finger protein 839 pseudogene
729162	0.999925	9.62e-01	0.2538	0.0474904	0.01205222	103.2	FAM239B	zinc finger protein 839 pseudogene
107987330	0.999925	3.33e-01	0.3102	-0.9672742	-0.30002576	29.82	FAM239C	family with sequence similarity 239 member C
8226	0.999925	6.88e-01	0.4027	0.4018816	0.16184568	340.49	PUDP	pseudouridine 5'-phosphatase
412	0.999925	8.81e-01	0.5891	0.1490705	0.08781351	302.65	STS	steroid sulfatase
8228	0.999925	8.68e-01	0.2165	-0.1662677	-0.03599729	602.7	PNPLA4	patatin like phospholipase domain containing 4
3730	0.999925	9.48e-01	1.9198	-0.0653531	-0.125466	19.31	ANOS1	anosmin 1
6907	0.999925	8.97e-01	0.6992	-0.130005	-0.09090351	78.29	TBL1X	transducin beta like 1 X-linked
357	0.999925	6.40e-01	0.2226	0.4683056	0.10425481	110.75	SHROOM2	shroom family member 2
55841	0.999925	4.27e-01	0.2391	0.7935655	0.18976841	394.36	WWC3	WWC family member 3
4281	0.999925	8.69e-01	0.1806	-0.1651669	-0.02982322	666.16	MID1	midline 1
3052	0.999925	7.90e-01	0.218	0.26695	0.0582043	435.71	HCCS	holocytochrome c synthase
10943	0.999925	7.06e-01	0.1617	0.3767403	0.06090597	294.11	MSL3	MSL complex subunit 3
5634	0.999925	8.91e-01	0.2165	-0.1370751	-0.02967508	843.29	PRPS2	phosphoribosyl pyrophosphate synthetase 2
7114	0.999925	8.80e-01	0.28	-0.1509764	-0.04227003	14925.58	TMSB4X	thymosin beta 4 X-linked
170082	0.999925	7.43e-01	0.2745	-0.3279696	-0.09001407	32.22	TCEANC	transcription elongation factor A N-terminal and central domain containing
9367	0.999925	8.92e-01	0.2404	-0.1356938	-0.03262136	427.31	RAB9A	RAB9A, member RAS oncogene family
6399	0.999925	4.30e-01	0.1858	-0.7884025	-0.14649772	183.73	TRAPPC2	trafficking protein particle complex subunit 2
8481	0.999925	6.71e-01	0.3347	-0.4253924	-0.14236417	168.49	OFD1	OFD1 centriole and centriolar satellite protein
54960	0.999925	7.28e-01	0.2593	0.3474364	0.0900923	328.65	GEMIN8	gem nuclear organelle associated protein 8
286480	0.999925	5.68e-01	0.2089	-0.5708317	-0.11922044	76	UBE2E4P	ubiquitin conjugating enzyme E2 E4 pseudogene
2187	0.999925	6.39e-01	0.2934	-0.4696063	-0.13777569	63.39	FANCB	FA complementation group B
158747	0.999925	4.19e-01	0.2446	-0.8089688	-0.19783869	481.12	MOSPD2	motile sperm domain containing 2
140462	0.999925	7.36e-01	1.3924	-0.3366386	-0.46873365	47.39	ASB9	ankyrin repeat and SOCS box containing 9
5277	0.999925	6.79e-01	0.2839	-0.4144409	-0.11766056	169.1	PIGA	phosphatidylinositol glycan anchor biosynthesis class A
100532742	0.999925	6.02e-01	0.3778	-0.5217388	-0.19709338	821.09	PIR-FIGF	PIR-FIGF readthrough
8544	0.999925	5.54e-01	0.375	-0.5910928	-0.22165112	911.17	PIR	pirin
59272	0.999925	9.15e-01	0.7613	-0.1072929	-0.08168709	25.13	ACE2	angiotensin converting enzyme 2
57393	0.999925	6.22e-02	0.3217	1.8651941	0.60008178	63.37	CLTRN	collectrin, amino acid transport regulator
340591	0.999925	2.45e-01	0.2806	1.1622594	0.32616277	66.18	CA5BP1	carbonic anhydrase 5B pseudogene 1
114004397	0.999925	4.69e-01	0.1869	0.7243823	0.13536607	84.38	CA5BP1-CA5B	CA5BP1-CA5B readthrough
11238	0.999925	7.22e-01	0.214	0.3557562	0.07613258	71.19	CA5B	carbonic anhydrase 5B
8233	0.999925	9.50e-02	0.254	-1.6693542	-0.42403315	87.25	ZRSR2	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2
8905	0.999925	7.33e-01	0.4751	-0.3415376	-0.16227691	151.23	AP1S2	adaptor related protein complex 1 subunit sigma 2
56474	0.999925	9.33e-01	0.1535	-0.0843492	-0.01294904	317.6	CTPS2	CTP synthase 2
94056	0.999925	6.04e-01	0.1606	-0.5188812	-0.08334127	1116.84	SYAP1	synapse associated protein 1
55787	0.999925	9.21e-01	0.3879	-0.0985623	-0.03822752	321.03	TXLNG	taxilin gamma
5931	0.999925	7.32e-01	0.2523	-0.3421719	-0.0863376	2528.46	RBBP7	RB binding protein 7, chromatin remodeling factor
9185	0.999925	5.27e-01	0.9504	0.6321523	0.60077462	88.02	REPS2	RALBP1 associated Eps domain containing 2
4810	0.999925	3.39e-01	0.26	0.9565854	0.24875853	166.7	NHS	NHS actin remodeling regulator
6322	0.999925	8.72e-01	0.5806	-0.1606359	-0.09326512	270.99	SCML1	Scm polycomb group protein like 1
6792	0.999925	9.48e-01	0.313	0.0658408	0.02060729	21.84	CDKL5	cyclin dependent kinase like 5
5256	0.999925	3.60e-02	0.1128	2.0968233	0.23643091	197.5	PHKA2	phosphorylase kinase regulatory subunit alpha 2
5160	0.999925	4.75e-01	0.2378	-0.7151759	-0.17003643	1432.75	PDHA1	pyruvate dehydrogenase E1 subunit alpha 1
389840	0.999925	9.18e-01	0.2578	0.1024176	0.02640288	150.89	MAP3K15	mitogen-activated protein kinase kinase kinase 15
30011	0.999925	8.22e-01	0.6683	0.2250823	0.15041925	626.39	SH3KBP1	SH3 domain containing kinase binding protein 1
256643	0.999925	9.38e-01	0.3482	-0.0783153	-0.02727243	57.43	BCLAF3	BCLAF1 and THRAP3 family member 3
1964	0.999925	5.71e-01	0.3574	-0.5666554	-0.20253651	609.92	EIF1AX	eukaryotic translation initiation factor 1A X-linked
